Case Name,Location,JSON
Bickerstaff v. Suntrust Bank,"https://scholar.google.com/scholar_case?case=13208733876777278469&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 5, 'title': 'Bickerstaff v. Suntrust Bank', 'result_id': 'BVz6YXrZTrcJ', 'link': 'https://scholar.google.com/scholar_case?case=13208733876777278469&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 23 were borrowed from Federal Rule of Civil Procedure 23, and … federal courts interpreting and applying Rule 23."" Georgia-Pacific Consumer Products, LP v. Ratner, 295 Ga …', 'publication_info': {'summary': '788 SE 2d 787, 299 Ga. 459 - Ga: Supreme Court, 2016 - Google Scholar', 'authors': [{'name': '788 SE 2d 787'}, {'name': '299 Ga. 459'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=BVz6YXrZTrcJ', 'cited_by': {'total': 25, 'link': 'https://scholar.google.com/scholar?cites=13208733876777278469&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '13208733876777278469', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=13208733876777278469&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=13208733876777278469&hl=en&num=20&as_sdt=4,11', 'cluster_id': '13208733876777278469', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=13208733876777278469&engine=google_scholar&hl=en&num=20'}}}"
"Brenntag Mid South, Inc. v. Smart","https://scholar.google.com/scholar_case?case=5626420505122004376&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 6, 'title': 'Brenntag Mid South, Inc. v. Smart', 'result_id': 'mF3FrKMPFU4J', 'link': 'https://scholar.google.com/scholar_case?case=5626420505122004376&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… also Barnum v. Coastal Health Svcs., 288 Ga.App. 209, 215(2)(b), 653 SE2d 816 (2007) (similarity between Georgia Civil Practice Act and Federal Rules of Civil Procedure makes it …', 'publication_info': {'summary': '710 SE 2d 569, 308 Ga. App. 899 - Ga: Court of Appeals, 2011 - Google Scholar', 'authors': [{'name': '710 SE 2d 569'}, {'name': '308 Ga. App. 899'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=mF3FrKMPFU4J', 'cited_by': {'total': 25, 'link': 'https://scholar.google.com/scholar?cites=5626420505122004376&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '5626420505122004376', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=5626420505122004376&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=5626420505122004376&hl=en&num=20&as_sdt=4,11', 'cluster_id': '5626420505122004376', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=5626420505122004376&engine=google_scholar&hl=en&num=20'}}}"
"Western Sky Financial, LLC v. State","https://scholar.google.com/scholar_case?case=14389781099595432716&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 7, 'title': 'Western Sky Financial, LLC v. State', 'result_id': 'DAMEdavFsscJ', 'link': 'https://scholar.google.com/scholar_case?case=14389781099595432716&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': ""… circuit courts, applying the Federal Rules of Civil Procedure and the … See, eg, Griffith v. City of Hapeville, 182 Ga … Pursuant to Georgia's new Evidence Code, however, only specific …"", 'publication_info': {'summary': '793 SE 2d 357, 300 Ga. 340 - Ga: Supreme Court, 2016 - Google Scholar', 'authors': [{'name': '793 SE 2d 357'}, {'name': '300 Ga. 340'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=DAMEdavFsscJ', 'cited_by': {'total': 39, 'link': 'https://scholar.google.com/scholar?cites=14389781099595432716&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '14389781099595432716', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=14389781099595432716&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=14389781099595432716&hl=en&num=20&as_sdt=4,11', 'cluster_id': '14389781099595432716', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=14389781099595432716&engine=google_scholar&hl=en&num=20'}}}"
Cotten v. Phillips,"https://scholar.google.com/scholar_case?case=5337467061633935235&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 8, 'title': 'Cotten v. Phillips', 'result_id': 'g-cJcQN-EkoJ', 'link': 'https://scholar.google.com/scholar_case?case=5337467061633935235&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '633 SE2d 655 (2006). 280 Ga … an orthopedic surgeon, and his practice group, Southwest Georgia Orthopedic & … new statute governing expert witness testimony in civil actions, OCGA …', 'publication_info': {'summary': '633 SE 2d 655, 280 Ga. App. 280 - Ga: Court of Appeals, 2006 - Google Scholar', 'authors': [{'name': '633 SE 2d 655'}, {'name': '280 Ga. App. 280'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=g-cJcQN-EkoJ', 'cited_by': {'total': 68, 'link': 'https://scholar.google.com/scholar?cites=5337467061633935235&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '5337467061633935235', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=5337467061633935235&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=5337467061633935235&hl=en&num=20&as_sdt=4,11', 'cluster_id': '5337467061633935235', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=5337467061633935235&engine=google_scholar&hl=en&num=20'}}}"
"Schoenbaum Ltd., LLC v. Lenox Pines, LLC","https://scholar.google.com/scholar_case?case=15945540765673583983&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 9, 'title': 'Schoenbaum Ltd., LLC v. Lenox Pines, LLC', 'result_id': 'b_V74dfwSd0J', 'link': 'https://scholar.google.com/scholar_case?case=15945540765673583983&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '585 SE2d 643 (2003). 262 Ga … Court of Appeals of Georgia … portions of Count 20 of the complaint, which alleged breach of the REBRA, fraud, and civil Georgia Racketeer Influenced …', 'publication_info': {'summary': '585 SE 2d 643, 262 Ga. App. 457 - Ga: Court of Appeals, 2003 - Google Scholar', 'authors': [{'name': '585 SE 2d 643'}, {'name': '262 Ga. App. 457'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=b_V74dfwSd0J', 'cited_by': {'total': 40, 'link': 'https://scholar.google.com/scholar?cites=15945540765673583983&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '15945540765673583983', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=15945540765673583983&engine=google_scholar&hl=en&num=20'}}}"
Daker v. Humphrey,"https://scholar.google.com/scholar_case?case=6446435337592564115&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 10, 'title': 'Daker v. Humphrey', 'result_id': 'k-m67MhWdlkJ', 'link': 'https://scholar.google.com/scholar_case?case=6446435337592564115&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… Appellant is incarcerated at the Georgia Diagnostic and Classification Prison (GDCP) within … See also Portis v. Evans, supra, 249 Ga … A trial court may deny filing of a civil action such as …', 'publication_info': {'summary': '755 SE 2d 201, 294 Ga. 504 - Ga: Supreme Court, 2014 - Google Scholar', 'authors': [{'name': '755 SE 2d 201'}, {'name': '294 Ga. 504'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=k-m67MhWdlkJ', 'cited_by': {'total': 7, 'link': 'https://scholar.google.com/scholar?cites=6446435337592564115&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '6446435337592564115', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=6446435337592564115&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=6446435337592564115&hl=en&num=20&as_sdt=4,11', 'cluster_id': '6446435337592564115', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=6446435337592564115&engine=google_scholar&hl=en&num=20'}}}"
McBride v. BOARD OF CORRECTIONS,"https://scholar.google.com/scholar_case?case=10452566648099930080&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 11, 'title': 'McBride v. BOARD OF CORRECTIONS', 'result_id': '4H8Xg_z5DpEJ', 'link': 'https://scholar.google.com/scholar_case?case=10452566648099930080&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '472 SE2d 693 (1996). 221 Ga. App … Court of Appeals of Georgia … Plaintiff Stephen McBride, an inmate at Hardwick Correctional Institute, filed this pro se civil action against the ""Board of …', 'publication_info': {'summary': '472 SE 2d 693, 221 Ga. App. 796 - Ga: Court of Appeals, 1996 - Google Scholar', 'authors': [{'name': '472 SE 2d 693'}, {'name': '221 Ga. App. 796'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=4H8Xg_z5DpEJ', 'cited_by': {'total': 5, 'link': 'https://scholar.google.com/scholar?cites=10452566648099930080&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '10452566648099930080', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=10452566648099930080&engine=google_scholar&hl=en&num=20'}}}"
Berman v. Rubin,"https://scholar.google.com/scholar_case?case=14725806380290986540&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 12, 'title': 'Berman v. Rubin', 'result_id': 'LNJs2OGSXMwJ', 'link': 'https://scholar.google.com/scholar_case?case=14725806380290986540&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '138 Ga. App. 849 (1976). 227 SE2d 802. BERMAN v. RUBIN. 51940. Court of Appeals of Georgia. Argued March 8, 1976. Decided May 13, 1976. Rehearing Denied June 9, 1976 …', 'publication_info': {'summary': '227 SE 2d 802, 138 Ga. App. 849 - Ga: Court of Appeals, 1976 - Google Scholar', 'authors': [{'name': '227 SE 2d 802'}, {'name': '138 Ga. App. 849'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=LNJs2OGSXMwJ', 'cited_by': {'total': 148, 'link': 'https://scholar.google.com/scholar?cites=14725806380290986540&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '14725806380290986540', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=14725806380290986540&engine=google_scholar&hl=en&num=20'}}}"
Longino v. Bank of Ellijay,"https://scholar.google.com/scholar_case?case=7051703755668601327&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 13, 'title': 'Longino v. Bank of Ellijay', 'result_id': '7znqSTSv3GEJ', 'link': 'https://scholar.google.com/scholar_case?case=7051703755668601327&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… the assets (not the stock) of North Georgia Regional Medical … the Bank of Dahlonega, Glen Marshall and Nealey, Civil Action File … See Fernandez v. Bank of Dahlonega, 217 Ga.App …', 'publication_info': {'summary': '491 SE 2d 81, 228 Ga. App. 37 - Ga: Court of Appeals, 1997 - Google Scholar', 'authors': [{'name': '491 SE 2d 81'}, {'name': '228 Ga. App. 37'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=7znqSTSv3GEJ', 'cited_by': {'total': 30, 'link': 'https://scholar.google.com/scholar?cites=7051703755668601327&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '7051703755668601327', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=7051703755668601327&engine=google_scholar&hl=en&num=20'}}}"
Head v. Thomason,"https://scholar.google.com/scholar_case?case=2427311871118459457&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 14, 'title': 'Head v. Thomason', 'result_id': 'QcIaTUmLryEJ', 'link': 'https://scholar.google.com/scholar_case?case=2427311871118459457&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': ""… are to be handled in the same way as other civil appeals … found Thomason's claim regarding cumulative error, which is not recognized in Georgia courts, was … See Hicks v. Scott, 273 Ga …"", 'publication_info': {'summary': '578 SE 2d 426, 276 Ga. 434 - Ga: Supreme Court, 2003 - Google Scholar', 'authors': [{'name': '578 SE 2d 426'}, {'name': '276 Ga. 434'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=QcIaTUmLryEJ', 'cited_by': {'total': 40, 'link': 'https://scholar.google.com/scholar?cites=2427311871118459457&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '2427311871118459457', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=2427311871118459457&engine=google_scholar&hl=en&num=20'}}}"
MATTER OF WADSWORTH,"https://scholar.google.com/scholar_case?case=15405993224871384118&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 15, 'title': 'MATTER OF WADSWORTH', 'result_id': 'NpSIrDYVzdUJ', 'link': 'https://scholar.google.com/scholar_case?case=15405993224871384118&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 2016, Wadsworth began representing several plaintiffs in a civil case in … and (4), 1.16(d), and 3.2 of the Georgia Rules of … Imposing Lawyer Sanctions, see In the Matter of Morse, 266 Ga …', 'publication_info': {'summary': '861 SE 2d 104, 312 Ga. 159 - Ga: Supreme Court, 2021 - Google Scholar', 'authors': [{'name': '861 SE 2d 104'}, {'name': '312 Ga. 159'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=NpSIrDYVzdUJ', 'cited_by': {'total': 6, 'link': 'https://scholar.google.com/scholar?cites=15405993224871384118&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '15405993224871384118', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=15405993224871384118&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=15405993224871384118&hl=en&num=20&as_sdt=4,11', 'cluster_id': '15405993224871384118', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=15405993224871384118&engine=google_scholar&hl=en&num=20'}}}"
Murphy v. Murphy,"https://scholar.google.com/scholar_case?case=16389887570594604670&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 13, 'title': 'Murphy v. Murphy', 'result_id': 'fqbheeiTdOMJ', 'link': 'https://scholar.google.com/scholar_case?case=16389887570594604670&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… period of limitation provided by OCGA § 9-11-60 (f). Davis and Shulman, Georgia Practice & … L. 1863, p. 659, § 3513, was not repealed by the enactment of the Civil Practice Act. See Ga …', 'publication_info': {'summary': '430 SE 2d 749, 263 Ga. 280 - Ga: Supreme Court, 1993 - Google Scholar', 'authors': [{'name': '430 SE 2d 749'}, {'name': '263 Ga. 280'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=fqbheeiTdOMJ', 'cited_by': {'total': 41, 'link': 'https://scholar.google.com/scholar?cites=16389887570594604670&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '16389887570594604670', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=16389887570594604670&engine=google_scholar&hl=en&num=20'}}}"
Sims v. American Cas. Co.,"https://scholar.google.com/scholar_case?case=1044519175080841859&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 17, 'title': 'Sims v. American Cas. Co.', 'result_id': 'gxLH16fgfg4J', 'link': 'https://scholar.google.com/scholar_case?case=1044519175080841859&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… due process."" 6 Wright & Miller, Federal Practice and Procedure: Civil § 1498, p … This position is not inconsistent with the few pronouncements of Georgia courts on … v. Godwin, 129 Ga …', 'publication_info': {'summary': '206 SE 2d 121, 131 Ga. App. 461 - Ga: Court of Appeals, 1974 - Google Scholar', 'authors': [{'name': '206 SE 2d 121'}, {'name': '131 Ga. App. 461'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=gxLH16fgfg4J', 'cited_by': {'total': 112, 'link': 'https://scholar.google.com/scholar?cites=1044519175080841859&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '1044519175080841859', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=1044519175080841859&engine=google_scholar&hl=en&num=20'}}}"
Mims v. Boland,"https://scholar.google.com/scholar_case?case=6451365300451442226&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 18, 'title': 'Mims v. Boland', 'result_id': 'Mn6wWY_ah1kJ', 'link': 'https://scholar.google.com/scholar_case?case=6451365300451442226&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '110 Ga. App. 477 (1964). 138 SE2d 902. MIMS v. BOLAND et al. 40637. Court of Appeals of Georgia. Decided September 11, 1964. Rehearing Denied October 15, 1964 …', 'publication_info': {'summary': '138 SE 2d 902, 110 Ga. App. 477 - Ga: Court of Appeals, 1964 - Google Scholar', 'authors': [{'name': '138 SE 2d 902'}, {'name': '110 Ga. App. 477'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Mn6wWY_ah1kJ', 'cited_by': {'total': 112, 'link': 'https://scholar.google.com/scholar?cites=6451365300451442226&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '6451365300451442226', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=6451365300451442226&engine=google_scholar&hl=en&num=20'}}}"
Floyd v. First Union Nat. Bank,"https://scholar.google.com/scholar_case?case=3028485646009103267&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 19, 'title': 'Floyd v. First Union Nat. Bank', 'result_id': 'o_O9QaZXByoJ', 'link': 'https://scholar.google.com/scholar_case?case=3028485646009103267&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… Civil Practice, § 7-1 (C) (1), the rule in CPA § 54 (c … in its brief that having been withdrawn ""this specific Georgia authority no … and is not binding on lower courts within the meaning of Ga …', 'publication_info': {'summary': '417 SE 2d 725, 203 Ga. App. 788 - Ga: Court of Appeals, 1992 - Google Scholar', 'authors': [{'name': '417 SE 2d 725'}, {'name': '203 Ga. App. 788'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=o_O9QaZXByoJ', 'cited_by': {'total': 22, 'link': 'https://scholar.google.com/scholar?cites=3028485646009103267&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '3028485646009103267', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=3028485646009103267&engine=google_scholar&hl=en&num=20'}}}"
